"database_identifier"	"chemical_formula"	"smiles"	"inchi"	"metabolite_identification"	"mass_to_charge"	"fragmentation"	"modifications"	"charge"	"retention_time"	"taxid"	"species"	"database"	"database_version"	"reliability"	"uri"	"search_engine"	"search_engine_score"	"smallmolecule_abundance_sub"	"smallmolecule_abundance_stdev_sub"	"smallmolecule_abundance_std_error_sub"	"QC1"	"QC2"	"R1_pre"	"R2_pre"	"R3_pre"	"Y1_pre"	"Y2_pre"	"Y3_pre"	"QC3"	"R1_post"	"R2_post"	"R3_post"	"Y1_post"	"Y2_post"	"Y3_post"	"QC4"
""	"C11H13ClO3"	"CC1=CC(Cl)=CC=C1OCCCC(O)=O"	"LLWADFLAOKUBDR-UHFFFAOYSA-N"	"MCPB"	"227.03847"	""	""	""	"3.149"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"3717"	"11162"	"10733"	"12314"	"13184"	"9945"	"10001"	"12652"	"11546"	"11054"	"13452"	"10191"	"9534"	"10786"	"9993"	"8430"
""	"C11H13ClO3"	"CC1=CC(Cl)=CC=C1OCCCC(O)=O"	"LLWADFLAOKUBDR-UHFFFAOYSA-N"	"MCPB"	"227.05389"	""	""	""	"3.146"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"1509"	"2334"	"4521"	"5891"	"6568"	"5216"	"6100"	"5936"	"5443"	"8854"	"3971"	"3663"	"9678"	"8015"	"4489"	"9743"
"CHEBI:45713"	"C14H12O3"	"OC1=CC=C(\C=C\C2=CC(O)=CC(O)=C2)C=C1"	"LUKBXSAWLPMMSZ-OWOJBTEDSA-N"	"Resveratrol"	"227.05389"	""	""	""	"5.595"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"6162"	"11880"	"11377"	"11363"	"12874"	"9516"	"12577"	"13423"	"13212"	"11509"	"12767"	"13767"	"11469"	"11680"	"11168"	"10951"
""	"C11H13ClO3"	"CC1=CC(Cl)=CC=C1OCCCC(O)=O"	"LLWADFLAOKUBDR-UHFFFAOYSA-N"	"MCPB"	"227.05698"	""	""	""	"4.072"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"496"	"3449"	"3996"	"4161"	"5022"	"3673"	"4405"	"5353"	"4394"	"5541"	"7012"	"5310"	"5490"	"6712"	"5084"	"4692"
"CHEBI:45713"	"C14H12O3"	"OC1=CC=C(\C=C\C2=CC(O)=CC(O)=C2)C=C1"	"LUKBXSAWLPMMSZ-OWOJBTEDSA-N"	"Resveratrol"	"227.06932"	""	""	""	"1.209"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"3595"	"11054"	"15547"	"8309"	"14079"	"16978"	"8438"	"1395"	"15231"	"7722"	"9562"	"1257"	"19301"	"2091"	"1401"	"14594"
""	"C9H10Cl2N2O"	"CN(C)C(O)=NC1=CC(Cl)=C(Cl)C=C1"	"XMTQQYYKAHVGBJ-UHFFFAOYSA-N"	"Diuron"	"231.01370"	""	""	""	"1.162"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"843"	"3588"	"3700"	"4199"	"2751"	"3092"	"4023"	"3133"	"4485"	"11237"	"5647"	"5319"	"6315"	"6108"	"5008"	"3927"
"CHEBI:3018"	"C10H12N2O3S"	"CC(C)N1C(=O)C2=CC=CC=C2NS1(=O)=O"	"ZOMSMJKLGFBRBS-UHFFFAOYSA-N"	"Bentazone"	"239.05820"	""	""	""	"7.771"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"2829"	"9364"	"5038"	"4178"	"7894"	"4910"	"2694"	"8212"	"4981"	"37320"	"11239"	"5717"	"2775"	"5918"	"4055"	"6967"
"CHEBI:3018"	"C10H12N2O3S"	"CC(C)N1C(=O)C2=CC=CC=C2NS1(=O)=O"	"ZOMSMJKLGFBRBS-UHFFFAOYSA-N"	"Bentazone"	"239.05820"	""	""	""	"8.098"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"2509"	"6209"	"7253"	"3372"	"3659"	"7105"	"5303"	"2738"	"6791"	"47039"	"5853"	"9367"	"5689"	"2754"	"1789"	"3997"
"CHEBI:3018"	"C10H12N2O3S"	"CC(C)N1C(=O)C2=CC=CC=C2NS1(=O)=O"	"ZOMSMJKLGFBRBS-UHFFFAOYSA-N"	"Bentazone"	"239.05820"	""	""	""	"7.519"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"2063"	"3968"	"4912"	"3002"	"4128"	"3014"	"3091"	"3311"	"14115"	"24901"	"3880"	"5677"	"5499"	"3482"	"3349"	"4201"
"CHEBI:3018"	"C10H12N2O3S"	"CC(C)N1C(=O)C2=CC=CC=C2NS1(=O)=O"	"ZOMSMJKLGFBRBS-UHFFFAOYSA-N"	"Bentazone"	"239.05820"	""	""	""	"9.743"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"1847"	"5614"	"5320"	"4204"	"4090"	"3628"	"4140"	"8411"	"7732"	"48274"	"21032"	"7671"	"12629"	"9502"	"5269"	"3542"
"CHEBI:3018"	"C10H12N2O3S"	"CC(C)N1C(=O)C2=CC=CC=C2NS1(=O)=O"	"ZOMSMJKLGFBRBS-UHFFFAOYSA-N"	"Bentazone"	"239.05820"	""	""	""	"7.308"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"3604"	"5426"	"7973"	"7605"	"5141"	"6948"	"9196"	"4763"	"8642"	"32694"	"8903"	"6075"	"2826"	"6020"	"4586"	"6250"
"CHEBI:3018"	"C10H12N2O3S"	"CC(C)N1C(=O)C2=CC=CC=C2NS1(=O)=O"	"ZOMSMJKLGFBRBS-UHFFFAOYSA-N"	"Bentazone"	"239.05820"	""	""	""	"6.996"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"4162"	"1772"	"7661"	"4308"	"3132"	"2915"	"4085"	"2934"	"4566"	"13536"	"3348"	"4664"	"2881"	"8346"	"1808"	"5548"
"CHEBI:83632"	"C10H12N2O5"	"CCC(C)C1=C(O)C(=CC(=C1)N(=O)=O)N(=O)=O"	"OWZPCEFYPSAJFR-UHFFFAOYNA-N"	"Dinoseb"	"239.06136"	""	""	""	"8.504"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"8387"	"13447"	"4219"	"12457"	"2254"	"10332"	"7909"	"3462"	"16169"	"47616"	"9372"	"4843"	"1791"	"5032"	"1917"	"1262"
"CHEBI:83632"	"C10H12N2O5"	"CCC(C)C1=C(O)C(=CC(=C1)N(=O)=O)N(=O)=O"	"OWZPCEFYPSAJFR-UHFFFAOYNA-N"	"Dinoseb"	"239.06136"	""	""	""	"9.030"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"3478"	"3053"	"2840"	"2430"	"4054"	"4657"	"5921"	"4315"	"4178"	"25767"	"3483"	"5694"	"3069"	"2911"	"2322"	"3324"
"CHEBI:83632"	"C10H12N2O5"	"CCC(C)C1=C(O)C(=CC(=C1)N(=O)=O)N(=O)=O"	"OWZPCEFYPSAJFR-UHFFFAOYNA-N"	"Dinoseb"	"239.06136"	""	""	""	"7.141"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"4248"	"4070"	"9527"	"6794"	"10529"	"10023"	"7239"	"8534"	"9056"	"31512"	"6809"	"10382"	"6442"	"11459"	"8797"	"7130"
"CHEBI:83632"	"C10H12N2O5"	"CCC(C)C1=C(O)C(=CC(=C1)N(=O)=O)N(=O)=O"	"OWZPCEFYPSAJFR-UHFFFAOYNA-N"	"Dinoseb"	"239.06769"	""	""	""	"5.942"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"36342"	"58295"	"63342"	"66559"	"64835"	"67766"	"64875"	"65457"	"65550"	"65264"	"68240"	"66525"	"63898"	"63617"	"54173"	"58501"
""	"C10H16N4O3"	"NCCCC(O)=N[C@@H](CC1=CN=CN1)C(O)=O"	"CCLQKVKJOGVQLU-QMMMGPOBSA-N"	"L-Homocarnosine"	"239.12468"	""	""	""	"6.027"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"3576"	"5305"	"5476"	"6232"	"6212"	"6482"	"6361"	"6509"	"6611"	"6430"	"7281"	"7807"	"6540"	"6953"	"6625"	"6493"
""	"C10H16N4O3"	"NCCCC(O)=N[C@@H](CC1=CN=CN1)C(O)=O"	"CCLQKVKJOGVQLU-QMMMGPOBSA-N"	"L-Homocarnosine"	"239.12784"	""	""	""	"5.400"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"4226"	"6533"	"6436"	"6513"	"7389"	"6315"	"6124"	"7487"	"7643"	"6238"	"8107"	"6911"	"7227"	"7185"	"6843"	"7008"
""	"C6H5F7O2"	"OC(=O)CCC(F)(F)C(F)(F)C(F)(F)F"	"ISFKSWMQWIRDNC-UHFFFAOYSA-N"	"33FTA"	"241.01534"	""	""	""	"0.610"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"4750"	"22556"	"35812"	"72707"	"29743"	"38750"	"57517"	"92319"	"28064"	"3057"	"36030"	"5311"	"4775"	"9058"	"6012"	"27703"
""	"C15H14O3"	"CC(C)=CCC1=C(O)C(=O)C2=CC=CC=C2C1=O"	"CIEYTVIYYGTCCI-UHFFFAOYSA-N"	"Lapachol"	"241.09798"	""	""	""	"0.546"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"111"	"1535"	"0"	"331"	"0"	"0"	"1497"	"2445"	"2172"	"13837"	"3298"	"3099"	"2133"	"11401"	"2547"	"2169"
""	"C9H13N3O5"	"OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=CC(=N)N=C1O"	"UHDGCWIWMRVCDJ-XVFCMESISA-N"	"Cytidine"	"242.07494"	""	""	""	"1.392"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"84"	"949"	"3533"	"953"	"2296"	"3147"	"1149"	"122"	"1567"	"1301"	"1086"	"256"	"4914"	"465"	"71"	"3065"
""	"C9H13N3O5"	"OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=CC(=N)N=C1O"	"UHDGCWIWMRVCDJ-XVFCMESISA-N"	"Cytidine"	"242.07813"	""	""	""	"0.923"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"0"	"122"	"0"	"0"	"0"	"0"	"0"	"0"	"458"	"2884"	"755"	"0"	"1558"	"919"	"0"	"229"
""	"C9H13N3O5"	"OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=CC(=N)N=C1O"	"UHDGCWIWMRVCDJ-XVFCMESISA-N"	"Cytidine"	"242.08130"	""	""	""	"5.594"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"3223"	"5236"	"5549"	"5285"	"5781"	"5291"	"5607"	"6425"	"5480"	"6032"	"6445"	"5794"	"6030"	"5978"	"5318"	"5371"
""	"C9H13N3O5"	"OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=CC(=N)N=C1O"	"UHDGCWIWMRVCDJ-XVFCMESISA-N"	"Cytidine"	"242.08449"	""	""	""	"0.615"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"0"	"1922"	"308"	"2726"	"2426"	"0"	"6714"	"28892"	"2196"	"1791"	"20092"	"5167"	"1141"	"7414"	"3106"	"2297"
""	"C9H12N2O6"	"OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=CC(O)=NC1=O"	"DRTQHJPVMGBUCF-XVFCMESISA-N"	"Uridine"	"243.04428"	""	""	""	"4.068"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"2480"	"7066"	"6080"	"7372"	"6085"	"6069"	"7250"	"6995"	"6719"	"5771"	"7088"	"7533"	"6180"	"7887"	"5867"	"4513"
""	"C9H12N2O6"	"OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=CC(O)=NC1=O"	"DRTQHJPVMGBUCF-XVFCMESISA-N"	"Uridine"	"243.05386"	""	""	""	"0.576"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"0"	"701"	"19"	"0"	"0"	"0"	"187"	"110"	"813"	"7141"	"926"	"495"	"95"	"4744"	"420"	"1170"
""	"C8H10NO6P"	"CC1=C(O)C(C=O)=C(COP(O)(O)=O)C=N1"	"NGVDGCNFYWLIFO-UHFFFAOYSA-N"	"Pyridoxal 5-phosphate"	"246.02496"	""	""	""	"0.927"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"2754"	"8559"	"6853"	"7855"	"6051"	"7480"	"8199"	"1498"	"9944"	"4146"	"8467"	"1030"	"7216"	"1664"	"1025"	"9651"
"CHEBI:81763"	"C12H6F2N2O2"	"FC1(F)OC2=CC=CC(=C2O1)C1=CNC=C1C#N"	"MUJOIMFVNIBMKC-UHFFFAOYSA-N"	"Fludioxonil"	"247.02472"	""	""	""	"1.256"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"185"	"1331"	"1826"	"1850"	"1392"	"1726"	"1719"	"1952"	"1647"	"1345"	"2515"	"1361"	"1558"	"1615"	"1842"	"1340"
""	"C6H8ClN5O2S"	"CN=C(NCC1=CN=C(Cl)S1)NN(=O)=O"	"PGOOBECODWQEAB-UHFFFAOYSA-N"	"Clothianidin"	"247.99101"	""	""	""	"1.052"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"221"	"1378"	"440"	"1587"	"922"	"1393"	"1090"	"1961"	"1877"	"4053"	"3106"	"5751"	"3532"	"8480"	"3388"	"2689"
"CHEBI:9332"	"C10H11N3O3S"	"CC1=CC(NS(=O)(=O)C2=CC=C(N)C=C2)=NO1"	"JLKIGFTWXXRPMT-UHFFFAOYSA-N"	"Sulfamethoxazole"	"252.04735"	""	""	""	"0.550"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"667"	"5356"	"6615"	"4164"	"5828"	"5588"	"4629"	"89"	"6411"	"3421"	"5513"	"73"	"8154"	"370"	"961"	"6031"
""	"C7H5Cl2FN2O3"	"NC1=C(Cl)C(F)=NC(OCC(O)=O)=C1Cl"	"MEFQWPUMEMWTJP-UHFFFAOYSA-N"	"Fluroxypyr"	"252.96153"	""	""	""	"1.237"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"109"	"2018"	"3675"	"5059"	"3287"	"4254"	"3759"	"3261"	"3315"	"4405"	"4719"	"3054"	"1501"	"4432"	"1215"	"3951"
"CHEBI:6128"	"C16H14O3"	"CC(C(O)=O)C1=CC(=CC=C1)C(=O)C1=CC=CC=C1"	"DKYWVDODHFEZIM-UHFFFAOYNA-N"	"Ketoprofen"	"253.09506"	""	""	""	"6.849"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"2862"	"5902"	"6996"	"9723"	"8788"	"7573"	"15125"	"11040"	"12643"	"7738"	"10671"	"2386"	"7045"	"5535"	"3962"	"11825"
"CHEBI:9337"	"C9H9N3O2S2"	"NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CS1"	"JNMRHUJNCSQMMB-UHFFFAOYSA-N"	"Sulfathiazole"	"254.00789"	""	""	""	"1.210"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"2076"	"10428"	"35385"	"11872"	"24541"	"36374"	"13270"	"4153"	"14548"	"8302"	"7323"	"1247"	"21879"	"3225"	"3614"	"12321"
""	"C6H14NO8P"	"N[C@H]1[C@@H](O)O[C@H](COP(O)(O)=O)[C@@H](O)[C@@H]1O"	"XHMJOUIAFHJHBW-UKFBFLRUSA-N"	"D-Glucosamine-6-phosphate"	"258.04059"	""	""	""	"0.616"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"0"	"224"	"215"	"1692"	"957"	"0"	"2974"	"7641"	"297"	"1329"	"3221"	"122"	"0"	"1531"	"42"	"81"
""	"C9H13BrN2O2"	"CCC(C)N1C(O)=NC(C)=C(Br)C1=O"	"CTSLUCNDVMMDHG-UHFFFAOYNA-N"	"Bromacil"	"259.01169"	""	""	""	"1.166"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"628"	"2031"	"3446"	"2136"	"1496"	"1683"	"2054"	"1107"	"2642"	"22245"	"4618"	"3355"	"7837"	"6471"	"3994"	"3192"
""	"C6H13O9P"	"OC[C@H]1O[C@H](OP(O)(O)=O)[C@H](O)[C@@H](O)[C@@H]1O"	"HXXFSFRBOHSIMQ-VFUOTHLCSA-N"	"D-Glucose 1-phosphate"	"259.03146"	""	""	""	"0.632"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"0"	"206"	"203"	"3358"	"470"	"1092"	"1541"	"3657"	"1734"	"3207"	"617"	"577"	"2242"	"7559"	"1221"	"1638"
""	"C6H15O9P"	"OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)COP(O)(O)=O"	"GACTWZZMVMUKNG-SLPGGIOYSA-N"	"D-Sorbitol 6-phosphate"	"261.03879"	""	""	""	"0.630"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"3127"	"18012"	"30666"	"24444"	"52226"	"36702"	"15465"	"59086"	"19934"	"1641"	"937"	"4645"	"10535"	"67063"	"73435"	"18034"
""	"C15H20O4"	"C\C(\C=C\[C@@]1(O)C(C)=CC(=O)CC1(C)C)=C\C(O)=O"	"JLIDBLDQVAYHNE-YKALOCIXSA-N"	"(+/-)-cis,trans-abscisic acid"	"263.12692"	""	""	""	"8.068"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"878"	"2354"	"1148"	"746"	"1718"	"1231"	"1543"	"1542"	"1719"	"276"	"71"	"1622"	"1316"	"21097"	"494"	"1589"
""	"C15H20O4"	"C\C(\C=C\[C@@]1(O)C(C)=CC(=O)CC1(C)C)=C\C(O)=O"	"JLIDBLDQVAYHNE-YKALOCIXSA-N"	"(+/-)-cis,trans-abscisic acid"	"263.12692"	""	""	""	"5.672"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"2920"	"5046"	"5129"	"5118"	"5572"	"4786"	"5257"	"5776"	"5492"	"5789"	"6112"	"5519"	"4505"	"5008"	"4645"	"5220"
""	"C15H20O4"	"C\C(\C=C\[C@@]1(O)C(C)=CC(=O)CC1(C)C)=C\C(O)=O"	"JLIDBLDQVAYHNE-YKALOCIXSA-N"	"(+/-)-cis,trans-abscisic acid"	"263.13025"	""	""	""	"7.888"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"928"	"2080"	"2974"	"1792"	"1734"	"4186"	"2517"	"3055"	"4825"	"284"	"53"	"2067"	"2519"	"3464"	"51623"	"1014"
"CHEBI:16335"	"C10H13N5O4"	"NC1=C2N=CN([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)C2=NC=N1"	"OIRDTQYFTABQOQ-KQYNXXCUSA-N"	"Adenosine"	"266.09433"	""	""	""	"8.530"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"23114"	"35407"	"179865"	"390"	"210082"	"36875"	"1"	"55658"	"89723"	"1"	"12"	"9"	"58516"	"134001"	"183324"	"150323"
""	"C15H12O5"	"OC1=CC=C(C=C1)[C@@H]1CC(=O)C2=C(O)C=C(O)C=C2O1"	"FTVWIRXFELQLPI-ZDUSSCGKSA-N"	"Naringenin"	"271.04327"	""	""	""	"4.068"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"3145"	"7900"	"7019"	"8163"	"8387"	"7962"	"9362"	"8131"	"7863"	"8021"	"9885"	"8999"	"4779"	"9586"	"7876"	"3602"
""	"C15H12O5"	"OC1=CC=C(C=C1)[C@@H]1CC(=O)C2=C(O)C=C(O)C=C2O1"	"FTVWIRXFELQLPI-ZDUSSCGKSA-N"	"Naringenin"	"271.05341"	""	""	""	"0.601"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"0"	"257"	"947"	"895"	"1211"	"866"	"1349"	"82"	"1259"	"2373"	"720"	"873"	"2024"	"1893"	"436"	"2629"
""	"C15H12O5"	"OC1=CC=C(C=C1)[C@@H]1CC(=O)C2=C(O)C=C(O)C=C2O1"	"FTVWIRXFELQLPI-ZDUSSCGKSA-N"	"Naringenin"	"271.06689"	""	""	""	"4.071"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"2339"	"4241"	"4554"	"5987"	"5226"	"4399"	"5362"	"5065"	"4814"	"5416"	"6851"	"6196"	"8206"	"6814"	"6097"	"7689"
"CHEBI:55328"	"C16H32O3"	"OCCCCCCCCCCCCCCCC(O)=O"	"UGAGPNKCDRTDHP-UHFFFAOYSA-N"	"16-Hydroxyhexadecanoic acid"	"271.22534"	""	""	""	"6.793"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"22046"	"34618"	"34813"	"32035"	"33248"	"33799"	"31419"	"31348"	"27090"	"30122"	"29759"	"35120"	"25132"	"46612"	"31063"	"25190"
""	"C14H15N3O3"	"CC1=CC=CC(C)=C1N(CN1C=CC=N1)C(=O)C(O)=O"	"PHMHHVKFXZNTKU-UHFFFAOYSA-N"	"Metazachlor OXA"	"272.09259"	""	""	""	"0.923"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"0"	"985"	"0"	"0"	"227"	"0"	"92"	"468"	"958"	"6263"	"1687"	"464"	"3839"	"2254"	"201"	"922"
"CHEBI:17351"	"C18H32O2"	"CCCCC\C=C/C\C=C/CCCCCCCC(O)=O"	"OYHQOLUKZRVURQ-HZJYTTRNSA-N"	"Linoleic acid"	"279.23093"	""	""	""	"6.940"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"14826"	"18908"	"20551"	"19617"	"17577"	"23975"	"19541"	"21294"	"21392"	"21532"	"20815"	"19983"	"13427"	"21208"	"16807"	"17272"
"CHEBI:16196"	"C18H34O2"	"CCCCCCCC\C=C/CCCCCCCC(O)=O"	"ZQPPMHVWECSIRJ-KTKRTIGZSA-N"	"Oleic acid"	"281.24277"	""	""	""	"6.687"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"7561"	"12955"	"7299"	"4964"	"7860"	"5272"	"16206"	"14465"	"15094"	"37744"	"12006"	"12617"	"19181"	"23368"	"9751"	"12380"
"CHEBI:16196"	"C18H34O2"	"CCCCCCCC\C=C/CCCCCCCC(O)=O"	"ZQPPMHVWECSIRJ-KTKRTIGZSA-N"	"Oleic acid"	"281.25995"	""	""	""	"5.769"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"8990"	"13304"	"13630"	"12241"	"13605"	"12963"	"13143"	"13236"	"13325"	"13931"	"16066"	"14036"	"12218"	"13484"	"12556"	"12835"
""	"C14H24N2O4"	"CCC(CC)O[C@@H]1C=C(C[C@H](N)[C@H]1N=C(C)O)C(O)=O"	"NENPYTRHICXVCS-YNEHKIRRSA-N"	"Oseltamivir carboxylate"	"283.15851"	""	""	""	"1.209"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"1463"	"4956"	"4692"	"4927"	"5167"	"5174"	"4976"	"1728"	"6582"	"4187"	"5791"	"966"	"7035"	"1244"	"1610"	"6796"
""	"C15H11ClN2O2"	"OC1N=C(C2=CC=CC=C2)C2=C(C=CC(Cl)=C2)N=C1O"	"ADIMAYPTOBDMTL-UHFFFAOYNA-N"	"Oxazepam"	"285.04269"	""	""	""	"0.601"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"19"	"165"	"869"	"1289"	"1514"	"1538"	"2605"	"514"	"2425"	"2866"	"608"	"1387"	"2000"	"5396"	"915"	"6664"
""	"C10H8O6S2"	"OS(=O)(=O)C1=CC2=CC(=CC=C2C=C1)S(O)(=O)=O"	"VILFVXYKHXVYAB-UHFFFAOYSA-N"	"2,7-Naphthalenedisulfonic acid"	"286.96088"	""	""	""	"0.472"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"216"	"2096"	"2207"	"1431"	"3551"	"2475"	"1732"	"891"	"2946"	"5439"	"2490"	"762"	"6414"	"823"	"1218"	"3567"
""	"C10H8O6S2"	"OS(=O)(=O)C1=CC2=CC(=CC=C2C=C1)S(O)(=O)=O"	"VILFVXYKHXVYAB-UHFFFAOYSA-N"	"2,7-Naphthalenedisulfonic acid"	"286.96088"	""	""	""	"7.298"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"7028"	"10628"	"10267"	"7825"	"5469"	"7221"	"7923"	"12414"	"10618"	"7987"	"8339"	"7373"	"4618"	"11318"	"6764"	"9752"
""	"C10H8O6S2"	"OS(=O)(=O)C1=CC2=CC(=CC=C2C=C1)S(O)(=O)=O"	"VILFVXYKHXVYAB-UHFFFAOYSA-N"	"2,7-Naphthalenedisulfonic acid"	"286.96436"	""	""	""	"8.562"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"739"	"1437"	"704"	"14453"	"1139"	"1411"	"28829"	"451"	"817"	"10113"	"8255"	"25842"	"564"	"110"	"52"	"369"
""	"C10H8O6S2"	"OS(=O)(=O)C1=CC2=CC(=CC=C2C=C1)S(O)(=O)=O"	"VILFVXYKHXVYAB-UHFFFAOYSA-N"	"2,7-Naphthalenedisulfonic acid"	"286.96436"	""	""	""	"11.088"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"19526"	"20567"	"17606"	"17927"	"17035"	"16935"	"19690"	"15907"	"16633"	"16982"	"13683"	"14771"	"15084"	"17707"	"20333"	"15239"
""	"C10H8O6S2"	"OS(=O)(=O)C1=CC2=CC(=CC=C2C=C1)S(O)(=O)=O"	"VILFVXYKHXVYAB-UHFFFAOYSA-N"	"2,7-Naphthalenedisulfonic acid"	"286.97476"	""	""	""	"7.491"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"5332"	"6281"	"24090"	"33821"	"13051"	"6312"	"8124"	"6140"	"5102"	"8232"	"3652"	"8157"	"26656"	"13788"	"23623"	"13675"
